Household ID|Cable Status|Meter Status|Panelist Status|Number of Cats|Number of Dogs|Number of TVs|Residence Type|Residence Status|Residence Duration|Household Income|Number of Members in Household|Male Head Working Status|Male Head Average Working Hours|Male Head Occupation|Male Head Education|Male Head Spanish/Hispanic|Male Head Race|Female Head Working Status|Female Head Average Working Hours|Female Head Occupation|Female Head Education|Female Head Spanish/Hispanic|Female Head Race|Demographic Change Date|Washing Machine|Clothes Dryer|Dishwasher|Freezer|Toaster|Toaster Broiler Over|Blender|Food Processor|Microwave|Convection Oven|Coffee Maker|Trash Compactor|Garbage Disposal|Hair Dryer|Curling Iron|Hair Rollers|Vacuum Cleaner|Personal Computer|Water Softner|Other Appliances|VCR
01102152|0|1|01|00|00|03|3|1|4|08|04|1|65|07|09|0|1|1|40|08|11|0|1|      |2|2|0|2|2|0|2|2|2|2|2|0|2|2|2|0|2|0|2|0|0
01102178|1|0|01|00|00|02|1|2|5|04|01|0|00|00|00|0|0|7|00|00|11|0|1|      |2|2|2|0|2|2|0|0|0|0|0|0|2|0|0|0|2|0|0|0|0
01102186|1|0|01|00|00|01|3|1|7|04|01|7|00|00|05|0|1|0|00|00|00|0|0|      |2|2|1|2|2|2|2|1|2|2|2|0|0|2|0|0|2|0|2|0|1
01102194|0|0|01|00|00|03|5|1|4|03|02|7|00|00|03|0|1|7|00|00|05|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|2|2|0|2|0|0|0|0
01102202|1|0|09|00|00|01|1|2|3|04|06|1|60|03|07|0|1|6|00|00|05|0|1|      |0|0|2|0|2|0|2|0|2|2|2|0|2|2|2|0|2|0|0|0|0
01102228|1|0|09|00|01|01|3|2|4|03|03|1|40|02|06|0|1|2|25|10|08|0|1|      |2|2|0|0|2|0|2|0|0|0|0|0|0|2|2|2|2|0|0|0|0
01102236|1|1|01|00|00|05|3|1|6|06|03|1|50|10|05|0|1|2|15|07|05|0|1|      |2|2|0|2|2|2|0|2|2|0|0|0|2|2|2|0|2|2|2|0|1
01102244|0|1|01|00|00|01|3|1|8|03|02|7|00|00|08|0|1|7|00|00|09|0|1|      |2|2|0|2|2|2|2|2|2|0|2|0|0|0|2|0|2|0|2|0|0
01102277|1|0|09|00|01|02|3|1|6|02|03|1|40|03|06|0|1|5|00|00|09|0|1|      |2|2|2|2|2|0|0|0|0|0|2|0|0|2|2|0|2|0|0|0|0
01102285|1|0|09|00|01|03|3|1|1|05|04|1|40|06|05|0|1|1|40|06|09|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|0|2|2|0|2|0|0|0|0
01102293|1|0|01|00|00|02|1|2|2|02|01|0|00|00|00|0|0|4|22|06|06|0|1|      |0|0|2|0|2|0|2|0|2|0|2|0|2|2|2|0|2|0|0|0|0
01102301|1|1|01|00|01|03|3|1|2|06|02|1|55|08|09|0|1|5|00|00|07|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|0|2|0|0|2|0|2|0|1
01102327|1|1|01|00|00|03|3|1|5|06|04|1|66|10|08|0|1|1|40|06|05|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|0|2|0|2|0|1
01102343|0|0|09|00|00|01|3|1|6|04|03|1|40|03|03|0|1|1|35|05|05|0|1|      |2|2|0|2|2|0|2|0|2|2|0|0|0|2|2|0|2|0|0|0|0
01102368|0|0|09|01|00|02|3|1|4|06|04|1|40|08|10|0|1|1|40|08|10|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|2|2|2|2|0|0
01102384|1|0|09|00|01|04|6|1|8|03|01|0|00|00|00|0|0|7|00|00|08|0|1|      |0|0|0|0|2|2|2|0|0|0|2|0|0|0|0|2|2|0|0|0|0
01102392|1|0|01|00|00|01|3|1|8|04|01|0|00|00|00|0|0|1|40|10|04|0|1|      |2|2|0|2|2|0|2|0|0|0|2|0|0|0|0|0|2|0|2|0|0
01102400|1|0|04|00|00|01|3|1|8|02|02|7|00|00|03|0|1|7|00|00|03|0|1|      |2|1|0|2|2|1|2|0|2|0|0|0|0|0|0|0|2|0|0|0|0
01102418|0|0|01|00|00|03|5|1|6|03|02|0|00|00|00|0|0|7|00|00|03|0|1|      |2|0|0|2|2|0|0|0|2|0|0|0|0|2|0|0|2|0|0|0|0
01102426|1|0|01|00|00|04|3|1|8|05|03|1|50|10|05|0|1|2|25|06|05|0|1|      |2|2|2|2|2|0|1|0|2|2|2|0|0|0|2|0|2|0|0|0|1
01102434|1|0|09|00|00|02|3|1|3|12|03|1|60|07|09|0|1|6|00|00|08|0|1|      |2|2|2|2|2|2|2|0|2|0|2|0|2|2|2|0|2|0|2|0|1
01102459|1|0|01|00|00|01|1|2|4|09|02|1|45|02|05|0|1|1|40|08|08|0|1|      |2|2|2|0|2|0|2|0|2|0|0|0|2|0|0|0|2|0|0|0|0
01102475|1|0|01|00|01|02|3|1|5|02|02|7|00|00|05|0|1|6|00|00|08|0|1|      |2|2|0|0|2|0|2|0|2|2|2|0|0|0|0|0|2|0|2|0|0
01102483|0|0|01|00|01|03|3|1|6|06|02|7|00|00|05|0|1|1|40|06|08|0|1|      |2|2|2|2|2|0|2|0|2|2|0|0|2|2|2|0|2|0|2|0|1
01102491|1|1|01|00|01|02|3|1|5|12|07|1|80|08|11|0|1|6|00|00|10|0|1|      |2|2|2|2|2|0|2|0|2|0|0|0|0|0|2|0|2|0|0|0|0
01102509|0|1|01|00|00|01|1|2|4|01|01|0|00|00|00|0|0|7|00|00|05|0|1|      |0|0|0|0|2|0|0|2|0|2|2|0|0|2|2|0|2|0|0|0|0
01102517|1|0|09|00|01|01|3|2|1|03|05|0|00|00|00|0|0|1|40|09|07|0|1|      |2|2|0|2|2|0|0|0|0|0|2|0|0|2|2|0|2|0|0|0|0
01102525|1|0|09|00|00|02|1|2|3|04|02|2|30|02|05|0|1|1|40|02|04|0|1|      |0|0|0|2|2|0|2|0|0|0|2|0|0|2|2|0|2|0|0|0|1
01102533|1|0|01|00|00|01|1|2|7|02|01|0|00|00|00|0|0|3|15|06|07|0|1|      |0|0|0|0|2|2|2|0|2|0|2|0|0|0|2|0|2|0|0|0|1
01102541|1|1|01|00|00|03|4|2|6|12|02|1|40|09|09|0|1|7|00|00|09|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|0|2|0|2|0|1
01102566|1|0|09|00|00|04|3|1|7|07|03|1|40|03|04|0|1|2|45|05|05|0|1|      |2|2|2|2|2|2|2|2|2|0|2|2|2|2|2|2|2|0|2|0|1
01102574|0|0|01|00|00|01|1|2|5|01|01|0|00|00|00|0|0|7|00|00|05|0|1|      |2|2|0|2|2|0|0|0|0|2|2|0|0|0|0|2|2|0|2|0|0
01102582|1|0|09|00|01|02|3|1|6|05|02|0|00|00|00|0|0|1|55|08|11|0|1|      |2|2|0|0|2|0|0|0|0|0|0|0|0|2|2|0|2|2|0|0|0
01102590|0|0|09|00|00|03|3|1|8|11|02|1|50|10|09|0|1|2|14|06|06|0|1|      |2|2|2|2|2|2|2|2|2|0|0|0|2|2|2|0|2|0|2|0|0
01102616|1|0|09|00|00|01|3|1|5|06|05|1|40|02|09|0|1|1|50|05|07|0|1|      |2|2|2|0|2|0|2|0|2|0|2|0|0|2|2|2|2|0|0|0|1
01102640|1|0|09|03|00|03|4|2|4|05|06|1|40|03|04|0|1|2|34|05|05|0|1|      |0|0|0|0|2|2|0|0|2|2|0|0|0|2|2|2|2|0|0|0|0
01102657|1|0|01|00|00|03|3|1|6|05|02|7|00|00|06|0|1|7|00|00|09|0|1|      |2|2|0|2|2|0|2|0|2|0|2|0|2|2|2|0|2|0|2|0|1
01102665|1|1|01|00|00|02|3|1|3|07|03|1|70|10|08|0|1|2|32|10|05|0|1|      |2|2|2|0|2|0|2|2|2|0|2|0|0|2|2|2|2|0|2|0|1
01102673|1|1|01|00|00|01|1|2|4|04|02|2|25|02|05|0|1|1|40|05|05|0|1|      |0|0|0|0|2|0|2|0|2|0|2|0|0|0|2|0|2|0|0|0|1
01102681|0|0|09|00|00|03|3|1|5|06|04|1|40|08|09|0|1|6|00|00|07|0|1|      |2|2|2|2|2|2|2|0|2|0|0|0|2|2|2|2|2|0|2|0|1
01102699|1|0|01|01|00|03|3|1|5|06|03|1|45|02|05|0|1|1|45|02|09|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|2|2|0|2|0|1
01102707|0|0|01|00|01|04|3|1|5|03|02|0|00|00|00|0|0|1|40|06|06|0|1|      |2|2|0|2|2|2|2|0|2|0|2|0|0|2|2|0|2|0|2|0|1
01102715|1|0|01|00|00|01|1|2|5|02|01|0|00|00|00|0|0|1|40|06|05|0|1|      |0|0|0|0|2|0|0|0|0|0|0|0|0|2|0|2|2|0|2|0|0
01102723|1|1|01|00|00|01|4|2|4|06|02|0|00|00|00|0|0|1|36|08|09|0|1|      |2|2|0|0|2|0|2|0|0|0|0|0|0|2|2|0|2|0|0|0|0
01102764|1|0|01|00|00|02|1|2|3|02|02|0|00|00|00|0|0|6|00|00|06|0|1|      |0|0|0|0|2|0|2|0|2|0|2|0|0|2|2|2|2|0|0|0|0
01102772|1|0|09|00|00|02|3|1|3|06|04|1|46|10|09|0|1|6|00|00|11|0|1|      |2|2|2|2|2|0|2|0|0|2|0|0|2|2|2|0|2|0|2|0|0
01102780|1|0|01|00|00|02|3|1|5|10|05|1|60|07|09|0|1|6|00|00|08|0|1|      |2|2|0|2|0|2|2|0|2|0|2|0|0|2|2|2|2|0|2|0|0
01102806|0|0|01|01|01|04|3|1|2|08|04|1|40|07|05|0|1|1|40|06|08|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|2|2|0|2|0|0|0|1
01102814|0|0|09|00|00|01|3|2|2|01|02|0|00|00|00|0|0|2|20|05|04|0|1|      |0|0|0|0|2|0|0|0|0|0|2|0|0|2|2|0|2|0|0|0|0
01102822|1|0|01|00|00|04|3|1|5|08|04|1|50|10|11|0|1|2|30|10|11|0|1|      |2|2|2|2|2|0|2|2|2|0|0|0|2|2|2|2|2|2|2|0|1
01102863|1|0|04|03|00|02|3|2|1|01|02|0|00|00|00|0|0|1|39|06|08|0|1|      |0|0|0|0|0|0|0|0|0|1|1|0|0|1|2|0|2|0|0|0|0
01102871|0|0|01|00|00|01|1|2|6|02|01|3|05|05|08|0|1|0|00|00|00|0|0|      |0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|2|0|0|0|0
01102889|1|0|09|00|01|04|3|1|4|06|04|1|40|02|05|0|1|1|50|05|05|0|1|      |2|2|0|2|2|2|2|2|2|2|2|0|0|2|2|0|2|2|2|0|0
01102905|1|1|01|00|01|05|3|1|5|08|06|1|44|09|06|0|1|1|60|06|05|0|1|      |2|2|2|0|2|1|2|2|2|0|2|0|2|2|2|2|2|0|2|0|1
01102921|1|0|01|00|00|01|3|2|3|02|02|1|40|02|07|0|1|0|00|00|00|0|0|      |2|2|0|0|2|2|2|0|0|1|2|0|0|0|0|0|2|0|0|0|0
01102939|1|0|09|01|00|02|3|1|5|08|02|4|45|10|06|0|1|1|45|06|05|0|1|      |2|2|2|0|2|0|2|0|2|2|2|0|2|2|2|2|2|0|2|0|0
01102947|0|0|01|00|00|01|1|2|3|05|01|0|00|00|00|0|0|1|40|09|07|0|1|      |0|0|0|0|2|0|2|0|0|0|2|0|0|2|2|0|2|0|0|0|0
01102954|0|0|09|00|00|01|3|2|5|04|02|1|40|02|05|0|1|1|37|05|04|0|1|      |2|2|0|0|0|2|0|0|0|0|0|0|0|2|0|0|2|0|0|0|0
01102962|0|0|09|01|00|02|3|1|4|11|02|1|45|10|10|0|1|6|00|00|08|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|0|2|0|2|0|0
01102970|1|0|09|00|01|02|3|1|4|06|03|1|50|02|05|0|1|1|40|02|05|0|1|      |2|2|0|0|2|2|0|2|2|2|0|0|0|2|2|0|2|0|0|0|1
01102988|1|0|01|02|00|02|3|1|3|06|02|1|45|02|06|0|1|1|40|06|07|0|1|      |2|2|0|2|2|0|0|2|2|0|2|0|0|2|0|0|2|0|2|0|1
01102996|1|0|01|02|00|02|2|1|3|07|02|1|41|06|07|0|1|2|28|08|09|0|1|      |2|2|2|0|2|0|2|0|2|0|0|0|2|2|2|2|2|0|0|0|1
01103010|1|1|01|00|00|02|5|1|3|08|04|1|40|03|07|0|1|1|40|06|07|0|1|      |2|2|2|2|2|2|2|0|2|0|2|0|0|2|2|0|2|0|0|0|0
01103028|0|1|01|00|00|02|3|2|7|02|01|0|00|00|00|0|0|1|40|05|05|0|1|      |2|2|0|2|2|2|2|0|0|0|2|0|0|2|2|0|2|0|0|0|0
01103044|1|0|09|00|01|05|3|1|5|14|06|1|40|08|11|0|1|2|15|08|08|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|2|2|2|2|2|0|2|0|1
01103051|1|0|01|01|00|02|4|2|5|05|02|0|00|00|00|0|0|1|40|09|07|0|1|      |2|2|0|0|2|0|2|0|0|2|2|0|0|2|2|0|2|0|2|0|0
01103085|1|0|01|00|01|03|3|2|4|04|02|0|00|00|00|0|0|1|50|07|07|0|1|      |2|2|0|0|2|2|2|0|2|0|2|0|0|2|2|2|2|2|2|0|0
01103101|1|1|01|00|00|02|3|1|4|06|04|1|40|07|08|0|1|1|37|06|05|0|1|      |2|1|0|2|2|0|2|0|2|0|2|0|0|2|0|0|2|0|2|0|1
01103119|1|0|09|00|01|03|3|1|5|14|02|1|50|10|10|0|1|6|00|00|08|0|1|      |2|2|2|0|2|2|2|2|2|0|2|0|2|2|2|2|2|0|2|0|0
01103127|0|0|09|00|00|01|1|2|3|03|01|0|00|00|00|0|0|1|40|05|09|0|1|      |0|0|0|0|2|0|2|0|2|0|0|0|0|2|2|0|2|0|0|0|0
01103168|1|1|01|00|00|03|3|1|4|06|06|1|50|10|05|0|1|1|40|06|05|0|1|      |2|2|2|2|2|2|0|2|2|0|2|0|2|2|2|0|2|0|2|0|1
01103184|1|0|01|00|00|02|3|1|6|05|01|0|00|00|00|0|0|7|00|00|06|0|1|      |2|2|0|0|2|0|2|2|2|0|2|0|0|2|2|0|2|0|2|0|0
01103200|1|0|09|05|04|02|3|1|6|03|03|1|40|06|04|0|1|2|30|02|05|0|1|      |2|2|0|2|2|2|2|0|0|0|2|0|0|0|0|0|2|0|0|0|0
01103218|1|0|08|01|00|06|3|1|4|04|04|1|50|02|05|0|1|2|32|06|06|0|1|      |2|2|2|2|2|2|2|0|2|0|2|0|0|2|2|0|2|0|2|0|1
01103226|1|0|09|00|00|02|3|1|3|04|04|1|40|08|09|0|2|6|00|00|09|0|1|      |2|2|0|2|2|0|2|0|0|2|2|0|0|2|2|2|2|0|0|0|0
01103259|1|0|01|00|01|01|3|1|2|07|03|1|45|05|07|0|1|1|40|06|07|0|1|      |2|2|2|0|2|0|2|0|2|2|0|0|0|2|2|0|2|0|2|0|1
01103275|1|1|01|00|00|01|3|1|4|08|04|1|40|10|09|0|1|6|00|00|08|0|1|      |2|2|0|0|2|0|2|0|0|0|2|0|0|2|2|0|2|2|0|0|1
01103283|1|1|01|00|00|01|3|1|6|02|03|7|00|00|03|0|1|7|00|00|05|0|1|      |2|2|0|0|2|0|0|2|2|0|2|0|0|2|2|0|2|0|0|0|0
01103291|1|0|07|01|01|01|3|1|7|06|02|1|40|02|04|0|1|6|00|00|05|0|1|      |2|2|0|0|2|0|2|0|2|2|2|0|2|2|2|0|2|0|0|0|1
01103309|1|0|01|01|00|01|1|2|3|01|03|0|00|00|00|0|0|2|20|05|05|0|1|      |0|0|0|2|2|0|0|0|2|2|2|0|0|2|2|0|2|0|0|0|0
01103325|1|0|01|00|00|04|3|1|4|06|02|7|00|00|08|0|1|3|06|08|07|0|1|      |2|2|2|2|2|2|2|2|2|0|2|0|2|2|2|0|2|0|2|0|0
01103333|1|1|01|02|00|01|3|3|1|09|02|1|40|07|09|0|1|1|40|08|09|0|1|      |2|2|2|0|2|0|0|2|2|2|2|0|2|2|2|0|2|0|2|0|0
01103341|0|0|01|00|00|02|3|1|8|05|02|1|60|10|09|0|1|2|30|07|07|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|2|2|2|0|2|0|2|0|0
01103358|1|0|09|00|00|02|3|1|8|03|03|7|00|00|05|0|1|7|00|00|05|0|1|      |2|2|0|0|2|0|2|0|0|2|2|0|0|2|2|2|2|0|0|0|1
01103366|1|0|09|00|01|03|3|2|3|04|02|1|45|09|09|0|1|1|40|06|09|0|1|      |2|2|0|0|2|0|2|0|2|0|0|0|0|2|2|0|2|0|0|0|0
01103374|0|0|09|00|02|01|3|1|8|02|01|0|00|00|00|0|0|1|50|07|04|0|1|      |2|2|0|2|2|0|2|2|2|0|2|2|0|2|2|0|2|0|0|0|0
01103390|0|0|01|00|00|02|3|1|8|04|02|7|00|00|08|0|1|6|00|00|08|0|1|      |2|0|0|2|2|0|0|0|2|0|0|0|0|0|0|0|2|0|2|0|0
01103408|1|1|01|00|00|03|3|1|7|07|04|1|40|06|05|0|1|1|40|08|10|0|1|      |2|2|2|2|2|2|2|2|2|0|2|0|2|2|2|2|2|0|2|0|0
01103432|0|0|09|00|00|01|3|1|4|03|02|1|40|08|09|0|1|2|30|08|09|0|1|      |2|2|0|2|2|0|2|0|2|2|0|0|0|2|2|0|2|0|2|0|0
01103465|1|0|09|00|01|03|3|1|6|07|03|1|40|06|05|0|1|6|00|00|05|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|0|2|2|0|2|0|2|0|0
01103473|1|1|01|00|01|04|3|1|5|04|04|1|40|06|05|0|1|1|70|05|08|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|0|0|0|0|2|2|2|0|0
01103481|0|0|01|00|00|03|3|1|8|02|02|0|00|00|00|0|0|1|40|07|05|0|1|      |2|2|0|0|2|0|0|0|2|0|0|0|0|2|2|0|2|0|2|0|0
01103499|1|1|01|00|01|03|3|1|5|11|05|1|35|07|10|0|1|2|20|06|09|0|1|      |2|2|2|2|2|2|2|0|2|2|1|0|2|2|2|0|2|0|2|0|1
01103507|1|1|01|00|00|03|3|1|3|09|02|1|40|10|09|0|1|7|00|00|07|0|1|      |2|2|2|2|2|0|0|0|2|0|2|0|2|2|2|0|2|0|2|0|1
01103515|1|0|01|00|00|02|1|2|4|05|02|0|00|00|00|0|0|1|40|06|05|0|1|      |0|0|0|0|2|0|2|0|2|2|2|0|0|2|2|2|2|0|0|0|0
01103531|0|0|01|00|01|02|4|2|5|03|01|0|00|00|00|0|0|1|43|06|08|0|1|      |2|2|0|0|2|0|0|0|0|0|2|0|0|2|2|2|2|0|0|0|1
01103549|1|0|09|02|01|01|3|1|4|02|01|0|00|00|00|0|0|1|40|09|09|0|1|      |2|2|0|0|2|0|2|2|2|0|2|0|0|2|2|0|2|0|0|0|0
01103564|1|0|01|00|00|01|6|2|4|03|02|0|00|00|00|0|0|1|40|09|05|0|1|      |0|0|0|0|2|0|2|0|0|0|2|0|0|2|2|2|2|0|0|0|0
01103614|1|1|01|00|00|04|3|3|6|04|02|7|00|00|05|0|1|2|20|07|07|0|1|      |2|2|2|2|2|2|2|0|2|0|2|0|0|2|2|0|2|0|2|0|0
01103630|0|1|01|00|00|03|3|1|8|04|02|7|00|00|08|0|1|6|00|00|08|0|1|      |2|2|2|2|2|0|2|0|2|0|2|0|0|0|0|0|2|0|2|0|0
01103648|1|0|01|00|01|03|3|3|3|12|02|1|45|10|06|0|1|1|35|07|08|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|2|2|2|1|2|0|2|0|0
01103671|0|1|01|00|01|02|3|1|4|06|05|1|40|06|08|0|1|6|00|00|09|0|1|      |2|2|2|0|2|2|2|2|2|2|2|0|0|2|2|2|2|0|0|0|1
01103697|0|0|05|00|01|03|3|1|8|03|02|1|36|02|06|0|1|6|00|00|07|0|1|      |2|2|0|2|2|2|0|0|2|2|2|0|0|2|0|0|2|0|0|0|0
01103705|1|1|01|01|00|01|3|1|4|05|06|1|40|08|10|0|1|1|44|08|10|0|1|      |2|2|0|0|2|2|2|2|2|0|2|0|0|2|2|2|2|0|2|0|0
01103739|0|0|01|00|00|01|1|2|2|01|01|0|00|00|00|0|0|1|50|05|04|0|1|      |0|0|0|0|2|0|2|0|0|2|2|0|0|2|2|0|2|0|0|0|0
01103747|1|0|01|01|00|02|3|2|5|06|03|1|50|10|05|0|1|2|24|07|05|0|1|      |2|2|0|0|2|0|2|0|2|2|0|0|0|2|2|2|2|0|0|0|0
01103754|1|0|01|00|00|03|3|1|4|10|02|7|00|00|09|0|1|6|00|00|05|0|1|      |2|2|2|2|2|0|2|2|2|0|0|2|2|2|2|2|2|0|2|0|1
01103762|0|1|01|00|00|03|3|1|4|11|06|1|60|10|09|0|1|6|00|00|09|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|0|2|2|2|0|2|0|0
01103770|0|1|01|00|00|02|4|1|8|04|02|7|00|00|05|0|1|2|20|07|05|0|1|      |2|2|0|0|2|0|2|0|2|0|0|0|0|0|0|0|2|0|2|0|0
01103788|0|0|09|00|00|02|3|1|4|08|04|1|60|10|05|0|1|6|00|00|09|0|1|      |2|2|2|0|2|0|2|0|2|2|2|0|2|2|2|0|2|0|2|0|0
01103804|1|1|01|01|01|04|3|1|7|05|03|1|50|05|05|0|1|2|25|06|05|0|1|      |2|2|2|2|2|2|2|0|2|0|2|0|0|2|2|0|2|0|0|0|1
01103838|0|0|01|00|00|02|3|1|8|02|02|0|00|00|00|0|0|7|00|00|05|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|0|2|0|0|2|0|0|0|0
01103846|1|0|09|00|01|02|3|1|2|11|02|1|50|06|09|0|1|1|40|06|07|0|1|      |2|2|2|2|2|0|2|0|2|2|2|0|2|2|2|0|2|0|2|0|0
01103861|1|0|01|00|00|01|1|2|6|02|01|0|00|00|00|0|0|7|00|00|08|0|1|      |0|0|0|0|2|0|0|0|0|0|0|0|0|2|2|0|2|0|0|0|0
01103879|1|0|01|00|00|02|3|1|7|02|01|0|00|00|00|0|0|3|20|05|03|0|1|      |2|2|2|2|2|2|0|0|2|0|2|0|0|0|0|0|2|0|2|0|0
01103887|1|0|09|02|00|02|3|2|6|02|05|1|36|02|02|0|4|5|00|00|07|0|1|      |0|0|0|2|2|0|2|0|2|2|0|0|0|2|2|2|2|0|0|0|0
01103895|0|0|09|00|00|02|2|2|5|06|04|1|40|03|05|0|1|2|20|05|08|0|1|      |2|2|0|0|2|0|2|0|0|0|2|0|0|2|2|0|2|0|0|0|0
01103911|1|1|01|00|00|02|3|2|6|02|04|0|00|00|00|0|0|6|00|00|08|0|1|      |2|2|0|0|2|0|2|0|2|0|2|0|0|2|2|2|2|0|0|0|1
01103929|1|1|01|00|00|03|3|2|4|07|03|1|55|07|09|0|1|2|08|05|09|0|1|      |2|2|2|0|2|1|1|2|1|1|2|0|0|2|2|0|2|0|2|0|1
01103937|1|0|09|00|01|02|3|1|4|07|03|3|40|03|09|0|1|7|00|00|06|0|1|      |2|2|0|2|2|2|2|0|2|0|2|0|2|2|0|0|2|0|2|0|0
01103952|1|0|09|00|00|02|3|1|5|07|03|1|50|02|05|0|1|1|36|08|09|0|1|      |2|2|0|2|2|0|0|2|2|0|2|0|0|2|2|0|2|0|2|0|0
01103978|1|0|08|00|01|03|3|2|5|08|04|1|45|10|09|0|1|1|40|06|09|0|1|      |2|2|2|2|2|2|2|0|2|0|2|0|2|2|2|0|2|2|2|0|1
01103986|1|0|01|01|01|03|3|1|7|07|02|0|00|00|00|0|0|2|20|07|05|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|0|2|2|0|2|0|0|0|1
01103994|1|1|01|00|01|03|3|1|5|09|03|1|40|02|05|0|1|1|40|02|06|0|1|      |2|2|0|2|2|0|2|0|2|2|2|0|0|0|0|0|2|0|2|0|1
01104000|1|0|01|00|00|03|1|2|4|07|04|1|40|02|03|0|1|1|40|06|08|0|1|      |0|0|0|0|2|0|2|0|2|0|2|0|0|2|2|2|2|0|0|0|1
01104018|1|0|09|00|00|01|1|2|4|01|01|0|00|00|00|0|0|4|20|04|05|0|1|      |0|0|0|0|2|2|0|0|0|2|0|0|0|2|2|0|2|0|0|0|0
01104026|1|0|09|00|00|02|1|2|5|02|01|0|00|00|00|0|0|6|00|00|05|0|1|      |0|0|0|0|2|0|0|0|2|0|2|0|0|2|2|0|2|0|0|0|0
01104042|0|0|09|00|00|01|3|1|5|05|06|1|50|10|05|0|1|2|25|08|07|0|1|      |2|2|0|2|2|0|2|0|2|0|0|0|0|2|2|2|2|0|2|0|0
01104059|1|1|01|00|00|03|3|1|3|04|02|1|40|06|10|0|1|0|00|00|00|0|0|      |2|2|0|2|2|0|2|0|2|0|1|0|2|2|0|0|2|0|1|0|1
01104075|1|1|01|01|00|02|3|1|8|03|02|7|00|00|04|0|1|6|00|00|05|0|1|      |2|2|0|0|2|2|2|0|2|0|2|0|0|2|0|2|2|0|0|0|0
01104083|0|1|01|00|00|01|3|1|8|02|02|4|24|02|09|0|1|0|00|00|00|0|0|      |2|2|0|0|2|2|2|0|0|2|2|2|0|2|2|0|2|0|2|0|0
01104091|1|1|01|00|00|02|3|1|8|03|02|3|05|10|06|0|1|4|35|03|06|0|1|      |2|2|0|2|2|2|2|2|2|0|2|0|0|2|2|0|2|0|0|0|1
01104133|0|0|09|01|00|05|3|1|6|12|03|2|24|10|08|0|1|2|10|07|05|0|1|      |2|2|2|0|2|0|2|2|2|0|2|0|2|2|2|0|2|0|0|0|0
01104158|1|1|01|00|00|02|3|1|4|12|01|1|60|10|09|0|1|0|00|00|00|0|0|      |2|2|2|0|2|0|2|2|2|2|2|0|0|2|2|0|2|2|2|0|1
01104166|0|0|09|00|00|03|3|1|7|05|04|1|52|08|11|0|1|2|28|08|11|0|1|      |2|2|2|2|2|0|2|0|0|0|0|0|2|2|0|0|2|2|0|0|1
01104174|1|0|01|00|00|03|3|1|8|07|02|7|00|00|08|0|1|7|00|00|11|0|1|      |2|2|2|2|2|0|2|2|2|0|2|0|0|2|2|0|2|0|2|0|0
01104208|1|0|01|01|00|02|3|1|4|02|05|1|70|10|05|0|1|6|00|00|04|0|1|      |2|2|0|2|2|0|2|2|2|0|2|0|0|2|0|0|0|0|0|0|0
01104232|1|0|09|00|00|01|1|2|1|01|02|1|40|03|08|0|1|1|38|05|08|0|1|      |0|0|0|0|2|0|2|0|0|0|2|0|0|2|2|0|2|2|0|0|0
01104240|1|0|09|01|01|01|4|2|3|04|02|1|40|01|04|0|1|1|40|07|06|0|1|      |2|2|0|0|2|2|0|0|0|2|0|0|0|2|2|0|2|0|0|0|0
01104273|1|1|01|00|00|03|1|2|5|04|01|0|00|00|00|0|0|6|00|00|08|0|1|      |2|2|2|0|2|2|2|0|2|0|0|0|2|2|2|0|2|0|2|0|0
01104281|1|0|01|01|02|01|3|1|8|05|03|1|78|02|03|0|1|6|00|00|04|0|1|      |2|2|0|2|2|2|2|0|2|0|2|0|0|2|2|0|2|0|0|0|0
01104299|1|0|09|01|00|03|4|2|4|04|03|1|40|02|05|0|1|1|37|05|03|0|1|      |2|2|0|2|2|2|2|2|2|2|2|0|0|2|2|2|2|0|0|0|1
01104307|1|1|01|00|01|02|3|1|5|09|02|1|40|06|07|0|1|2|30|06|08|0|1|      |2|2|0|2|2|0|2|2|2|2|2|0|0|2|2|0|2|0|2|0|1
01104323|1|0|01|00|01|03|3|1|6|11|04|1|47|10|09|0|1|1|43|09|07|0|1|      |2|2|2|2|2|0|2|2|2|2|2|0|2|2|2|2|2|2|2|0|1
01104331|0|1|01|01|01|02|3|1|6|05|03|1|60|03|07|0|1|1|40|08|09|0|1|      |2|2|2|2|2|0|2|0|2|0|0|0|2|2|2|0|2|2|2|0|1
